Player,Elo_Hard,Elo_Clay,Elo_Grass,Rank,Pts,Elo,Elo_diff,surface_winrate,rank_diff,pts_diff,win_last_5_diff,win_last_25_diff,win_last_50_diff,win_last_100_diff,win_last_250_diff,diff_N_games,elo_grad_20_diff,elo_grad_35_diff,elo_grad_50_diff,elo_grad_100_diff,h2h_diff,h2h_surface_diff,elo_plus_form,elo_form_ratio,elo_x_form
Gabashvili T.,1448.391837594799,1537.0650153333145,1431.0104171664132,229.0,220.0,1481.07677904536,-50.840561123520274,0.3026315789473684,122.0,-300.0,-0.2,-0.1885714285714285,-0.0885714285714285,-0.0585714285714285,-0.0685714285714285,286.0,-4.765937047117734,-4.235756367049271,-2.6842662749123023,-0.6805413170476504,0.0,0.0,,,
Kukushkin M.,1481.7669938842591,1428.073844250803,1514.9466175349212,113.0,542.0,1483.627080739854,-254.66438491903705,0.3893805309734513,65.0,-594.0,-0.1999999999999999,-0.4399999999999999,-0.331578947368421,-0.251578947368421,-0.227578947368421,301.0,-7.0671607337874995,-9.144053181448909,-7.645488110842962,-3.2937433420768936,0.0,0.0,,,
Ullyett K.,1469.706450364392,,,163.0,,1470.3791401819583,16.517809648605862,0.6666666666666666,113.0,0.0,0.2,-0.1066666666666666,-0.1317829457364341,-0.1317829457364341,-0.1317829457364341,-37.0,3.6829214190313,-0.1951608703829086,0.4195908070595897,0.2097954035297948,0.0,0.0,,,
Rufin G.,1526.7144289270343,1495.375825045842,1490.898119050458,91.0,589.0,1543.2337377719082,40.930976627018936,0.5714285714285714,-5.0,26.0,0.0,-0.0133333333333333,0.032520325203252,0.032520325203252,0.032520325203252,32.0,0.4980388717065693,1.0264914741961613,0.818396573938776,0.409198286969388,0.0,0.0,,,
Zverev A.,1923.455379006824,1869.591623861732,1703.3225386349918,3.0,7285.0,1909.390821293114,110.95020118043772,0.8258064516129032,3.0,-3055.0,0.1999999999999999,0.0799999999999999,0.02,0.0699999999999999,0.1159999999999999,603.0,-2.6975316111605596,-0.9114692232436808,-2.4558250535075334,-1.00480067445181,4.0,0.0,,,
Meligeni Rodrigues F,,1497.9638503240324,,224.0,278.0,1498.539004515054,-78.15743751524747,0.5,154.0,-623.0,-0.6,-0.36,-0.4,-0.48,-0.4736842105263157,-113.0,1.434647916981214,1.6637501978514009,1.9266168877975176,-0.4193139791887097,0.0,0.0,,,
Gremelmayr D.,1437.628256291552,1554.5170464998444,1456.1200694876234,189.0,262.0,1481.818759489417,622.3984163925884,0.7697368421052632,-187.0,9333.0,0.0,0.44,0.44,0.4441463414634147,0.4701463414634146,525.0,0.3245053103241386,-0.0908735143093899,0.0190497783582896,-0.2433258496695225,1.0,0.0,,,
Phillips T.,1500.0,,,413.0,,1500.0,143.87625278172504,0.4838709677419355,-386.0,0.0,-0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0180722891566265,0.0180722891566265,83.0,-0.3467769260451973,1.7286535193540853,2.7057380177829464,1.628247166891863,0.0,0.0,,,
Sousa T.,,1500.0,,964.0,,1500.0,22.504418983548703,0.5,882.0,0.0,0.0999999999999999,0.0999999999999999,0.1206896551724138,0.1206896551724138,0.1206896551724138,-29.0,0.4736450125431133,1.2482769976953867,0.8737938983867707,0.4368969491933853,0.0,0.0,,,
Berrettini J.,1500.0,,,842.0,19.0,1500.0,-303.9120740597273,0.5,820.0,-1691.0,-0.0999999999999999,-0.0999999999999999,-0.12,-0.0699999999999999,-0.0757575757575758,-231.0,-0.0662343933227589,-1.6455865240577623,-0.9909389123460324,-0.6482257864053145,0.0,0.0,,,
Herbert P.,1515.5170438631549,1517.9841382868976,,147.0,399.0,1533.0792139989576,-120.18129467690574,1.0,82.0,-508.0,0.1999999999999999,0.0399999999999999,0.0482758620689655,0.0482758620689655,0.0482758620689655,-24.0,-5.098783728943965,-3.3046260863053054,-2.313238260413714,-1.156619130206857,0.0,0.0,,,
Nishioka Y.,1677.761470481675,1550.3649435615498,1460.2040267628788,74.0,833.0,1715.165003448837,-149.36312626878862,0.4434782608695652,57.0,-387.0,-0.6000000000000001,-0.28,-0.1,-0.09,-0.0559999999999999,155.0,-7.735574407936667,-2.135602832056039,-2.2431262352696697,-1.050958879479026,0.0,0.0,,,
Boeker M.,1502.4136100518335,1500.0,,246.0,,1484.7761249433142,-512.0967700642761,0.5,242.0,0.0,-0.55,-0.55,-0.59,-0.57,-0.546,-311.0,-2.1630124648390168,-0.4815283528607584,-1.5634393867633751,-0.6366540991170314,0.0,0.0,,,
Kudla D.,1468.709114035384,1428.5505246791622,1560.4942685222188,160.0,409.0,1479.0185917430367,99.9048389796394,0.8333333333333334,-88.0,372.0,0.0,0.3628571428571429,0.2828571428571429,0.2928571428571429,0.2928571428571429,-186.0,5.9438461248244145,4.821592260208568,2.4268177534568487,1.500006348937743,0.0,0.0,,,
Popyrin A.,1656.6993268834522,1612.1712019117144,1464.602161693373,25.0,1950.0,1718.996623521735,190.6281216781042,0.4848484848484848,-13.0,1260.0,0.0,0.24,0.18,0.1999999999999999,0.1906666666666666,101.0,3.862517324030352,0.5676750744097392,-0.8965898647941686,-1.0275107713085936,0.0,0.0,,,
Middelkoop M.,,,1500.0,210.0,188.0,1500.0,65.52042745950962,1.0,-150.0,431.0,-0.0999999999999999,-0.06,-0.06,-0.01,-0.0098039215686274,102.0,-2.372677616791509,-0.1438593159153632,-1.0229660964499636,0.8188274001204036,0.0,0.0,,,
Deen Heshaam A.,1500.0,,,1557.0,1.0,1500.0,-26.21828621480381,0.5,1460.0,-561.0,0.0999999999999999,0.125,0.125,0.125,0.125,-24.0,-2.907554260328766,-1.3296610674581055,-0.930762747220674,-0.465381373610337,0.0,0.0,,,
Garanganga T.,1500.0,,,451.0,81.0,1500.0,-15.623011060068391,0.5,345.0,-433.0,-0.0999999999999999,0.0999999999999999,0.2,0.2169811320754717,0.2169811320754717,-53.0,-3.3107632253006387,-1.758742796674538,-0.8779877390706452,-0.2460233915113599,0.0,0.0,,,
Pfeiffer K.,,1500.0,,629.0,,1500.0,-159.42918520767307,0.5,578.0,0.0,-0.0999999999999999,-0.18,-0.0999999999999999,-0.0999999999999999,-0.0999999999999999,-35.0,-3.1069851356923666,-2.986700403886555,-2.0906902827205887,-1.0453451413602943,0.0,0.0,,,
Charpentier M.,,1443.1336419572017,,194.0,,1436.7844171318818,195.581900143452,0.6551724137931034,-168.0,0.0,0.4,0.4171428571428572,0.4371428571428571,0.4171428571428572,0.4181184668989547,116.0,0.9829314856937912,1.7941991206854644,0.8650043640832337,1.9151301245914032,0.0,0.0,,,
Trevisan M.,,1500.0,,462.0,61.0,1500.0,-48.03988491851214,0.3611111111111111,-377.0,525.0,-0.5,-0.18,-0.2199999999999999,-0.1699999999999999,-0.1910569105691056,123.0,-2.701722509956744,-1.057963553865095,-2.376683982347972,0.1065191194994395,0.0,0.0,,,
Olivieri G.,,1533.7521594744433,,231.0,257.0,1534.0084720893624,395.36103571712783,0.5384615384615384,-225.0,4118.0,-0.1999999999999999,-0.24,-0.2199999999999999,-0.37,-0.4,108.0,3.971744330939555,1.8256382188558096,5.375195434522861,4.31886770155098,0.0,0.0,,,
Ramirez Hidalgo R.,,1492.8522059362515,,84.0,,1502.049985985424,103.12029265994896,0.5416666666666666,-12.0,0.0,0.2,0.0399999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,35.0,5.39338945053687,1.34333568850953,2.4785532517172397,1.23927662585862,0.0,0.0,,,
Braasch K.,,,1500.0,426.0,,1500.0,123.7151114960609,1.0,-392.0,0.0,0.0999999999999999,0.18,0.09375,0.09375,0.09375,32.0,7.00637635433385,2.8465573460738987,1.9925901422517291,0.9962950711258646,0.0,0.0,,,
Woodruff C.,1508.904159998104,1425.9887362197446,1472.237637960268,156.0,,1470.7228482045314,25.79479997276553,0.5,-12.0,0.0,0.1999999999999999,0.0166666666666666,0.0366666666666666,-0.0098039215686274,-0.0098039215686274,-56.0,3.892662459023495,-0.1944725803716794,1.0064112224388464,0.2295783366258024,0.0,0.0,,,
Hartfield D.,1462.259696863623,1526.0021407746865,1482.0918345470104,137.0,323.0,1498.192663431587,21.82384319131188,0.3333333333333333,-22.0,55.0,0.0,0.08,0.027906976744186,0.0125223613595706,0.0125223613595706,9.0,0.2442659097841215,1.0079020339526714,1.23115226300461,0.2762291241736738,0.0,0.0,,,
Chang M.,1468.34517844297,1490.0887767752936,1526.711671250283,222.0,,1470.564194385585,-239.5196498717617,0.5238095238095238,207.0,0.0,-0.2,-0.2799999999999999,-0.3,-0.2,-0.1223216388038616,13.0,-1.3775112337147903,-2.4284969850452915,-1.3129568651635737,-3.730229522738573,0.0,0.0,,,
Coppejans K.,1467.505233518192,1464.8173783022755,1490.9811700893608,186.0,326.0,1424.5330796070991,277.7063749338222,0.4626865671641791,-147.0,794.0,0.3999999999999999,0.4366666666666667,0.4566666666666667,0.4266666666666667,0.3805841924398626,182.0,7.748870085575049,2.4585726390741582,3.233815360049971,1.7242067886213817,0.0,0.0,,,
Phau B.,1513.8939135021812,1489.8349320169102,1379.5289990898216,223.0,219.0,1548.4613398187696,0.135084541524975,0.3,-104.0,252.0,-0.6,-0.0799999999999999,0.0,0.06,0.0501541957474436,-80.0,-3.982529206189565,-3.6063573758563767,-3.23900902897738,-0.9821152520585632,0.0,0.0,,,
Herbert P.H,1574.3318752491862,1520.0777527780049,,95.0,590.0,1603.2473890156473,-503.3262850890544,0.5,93.0,-7225.0,0.0,-0.1085714285714286,-0.1885714285714286,-0.2285714285714286,-0.2125714285714286,-654.0,6.101609211002005,2.2954758821653223,1.8796041990004233,-0.1234409338599608,0.0,0.0,,,
Udomchoke D.,1339.1241371917572,1468.09963868126,1448.0451380266984,145.0,373.0,1338.7218559620046,166.57356023571606,0.3,-93.0,423.0,0.2,0.2,0.056595744680851,0.0377897745315973,0.0377897745315973,-20.0,8.735619882811488,5.6054527218540695,2.4445576169136896,1.679168723524681,0.0,0.0,,,
Koderisch C.,,,1500.0,1355.0,,1500.0,150.5973776939195,1.0,-1331.0,0.0,-0.0999999999999999,0.06,0.04,0.12,0.1029411764705882,204.0,1.4558977007893872,-1.4840967888953724,-0.555848631258209,0.0649482880707046,0.0,0.0,,,
Fritz T.,1839.413098106529,1705.1543245090672,1695.1728534149545,4.0,4675.0,1823.6137450129577,-293.33249768362975,0.375,62.0,-3769.0,-0.2,-0.12,-0.28,-0.3,-0.319887323943662,-310.0,4.972949023512183,1.2241961531219203,-0.4334826642440612,0.7068319605076498,0.0,0.0,,,
Zeballos H.,1535.8866696438567,1583.636550074222,1395.5963329014453,149.0,388.0,1594.8728630124913,71.93543433104492,0.48,-104.0,650.0,-0.2,0.0799999999999999,0.08,0.0761728395061728,0.0975189933523267,-127.0,-1.6128405042457985,2.132211770071886,0.8309806366699422,0.7425463076746041,0.0,0.0,,,
Sousa J.,1490.2805996769048,1484.4475250549249,1450.0091199853912,272.0,209.0,1455.2433650823375,155.09881830745985,0.4285714285714285,-235.0,921.0,0.2,0.32,0.2,0.18,0.12,-379.0,0.3736125449214797,0.5799805377425985,2.4559562839646514,2.676128981978827,0.0,0.0,,,
Mochizuki S.,1435.5204166022404,1500.0,1470.038992782568,146.0,408.0,1432.946161776545,-270.5986830415361,0.2,128.0,-1962.0,-0.4,-0.2733333333333333,-0.4533333333333333,-0.3933333333333334,-0.3442503639010189,-211.0,3.7870887339713706,1.5352145586305792,-0.70219052277233,-1.8500955800361816,0.0,0.0,,,
Zhukayev B.,1495.548605108541,,,213.0,272.0,1498.1819032078524,-183.9300612509694,0.5,187.0,-1473.0,-0.1999999999999999,-0.1066666666666666,-0.2266666666666667,-0.2666666666666666,-0.2426666666666666,-425.0,7.3455235413629,3.5404008871390946,2.455392171405242,1.021361242463763,,,,,
Wessels P.,1459.7204152212173,1476.99152012913,1590.8321630376051,200.0,212.0,1555.0698983795228,53.01101744196694,0.3809523809523809,-131.0,334.0,-0.6000000000000001,0.08,-0.02,-0.0609622744669217,-0.0609622744669217,-3.0,2.877916146469852,4.433526718365225,2.6506386933924113,0.6838993753800718,0.0,0.0,,,
Costa A.,1517.180423341203,1578.427157876301,1500.0,249.0,143.0,1556.7785206839935,-149.51451206085017,0.5833333333333334,221.0,-1017.0,-0.4,-0.08,-0.1999999999999999,-0.1299999999999999,-0.1679999999999999,-135.0,2.2027655080601902,0.5417333302485208,-0.997395591753425,0.0190302715169468,,,,,
Suzuki T.,1573.415121282944,,1503.104327887659,355.0,116.0,1578.803919223109,248.8629357318523,0.6470588235294118,-345.0,3134.0,0.6,0.1999999999999999,0.16,0.18,0.0983606557377049,208.0,-0.3426412278669204,-3.871929959152301,-2.538200678880071,0.1865439368247553,0.0,0.0,,,
Gimeno-Traver D. ,1500.0,,,77.0,613.0,1500.0,0.0,0.5,-73.0,6027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ojeda Lara R.,1533.6099410814593,1508.7744511487806,,206.0,287.0,1532.1337752173904,83.36519593769344,0.6666666666666666,-141.0,535.0,-0.1999999999999999,-0.12,-0.0999999999999999,-0.0999999999999999,-0.0999999999999999,21.0,5.560792387038248,2.244253149137369,1.5709772043961585,0.7854886021980791,0.0,0.0,,,
Woodbridge T.,1443.1653236780808,1500.0,1516.6138650127675,217.0,,1475.9121990936435,51.66385308473241,0.5294117647058824,-130.0,0.0,-0.6,0.0589473684210526,0.0789473684210526,0.0251012145748988,0.0251012145748988,46.0,1.5352805138155756,1.1980966842942509,2.6977347096181075,0.7869844752116387,0.0,0.0,,,
Bu Y.,1572.395264165738,1445.6254179434036,,70.0,874.0,1525.084546307034,-34.457552012844644,0.0,-83.0,500.0,-0.4,-0.2199999999999999,-0.1176470588235294,-0.1176470588235294,-0.1176470588235294,14.0,-7.526233435718359,-1.0453815361946517,-0.7317670753362563,-0.3658835376681281,0.0,0.0,,,
Munoz de la Nava D.,,1500.0,,200.0,209.0,1500.0,-74.09977343657374,0.5,159.0,-522.0,0.3,0.18,0.08,0.03,-0.017391304347826,-230.0,6.264506852726993,0.6346635798602295,1.0529328607462822,0.7804408043698459,0.0,0.0,,,
Eysseric J.,1500.0,1469.1583946424985,,290.0,169.0,1462.648139573124,-93.26577252558104,0.5,229.0,-621.0,-0.2,-0.36,-0.42,-0.45,-0.428,-316.0,5.084239606166955,0.1679960996459611,0.7778407112670176,0.7234103116331676,0.0,0.0,,,
Strode B.,1500.0,,,393.0,95.0,1500.0,16.0,0.5,45.0,-14.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Pretzsch A.,1464.783048446486,1500.0,1477.3984290040378,134.0,,1451.8944724443795,-27.76139798989402,0.0,34.0,0.0,0.0,-0.06,-0.1054054054054054,-0.1054054054054054,-0.1054054054054054,-17.0,-0.1143482345941266,-0.9270631686174772,-0.6549821014186545,-0.3274910507093272,0.0,0.0,,,
Seppi A. ,1516.0,,,51.0,850.0,1516.0,0.0,0.5,-50.0,9205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Luzzi F.,1469.737606283884,1483.4175019919876,,111.0,385.0,1463.067806646539,-117.14461774475105,0.5384615384615384,29.0,-105.0,0.0,-0.12,-0.119047619047619,-0.1390476190476191,-0.127047619047619,-240.0,2.035630934537039,1.1644746844977818,0.1118986916084212,0.3669218290366256,,,,,
Ivanov-Smolensky K.,1500.0,,1500.0,544.0,,1480.905828725595,6.572578823464028,0.3846153846153846,-465.0,0.0,0.4,0.44,0.4,0.4,0.4,64.0,-0.3587369681278346,0.9854036426992284,-0.0215694251657669,0.0581167317984977,0.0,0.0,,,
Bolelli S.,1508.4537478953343,1662.387872528223,1575.1832988201318,187.0,272.0,1625.9718586325012,-6.635109915631347,0.5714285714285714,-161.0,1113.0,-0.2,0.04,0.04,0.09,0.1037142857142857,-58.0,-4.100375295533945,0.8192329037426527,-1.7671742543352276,-2.593590805547533,,0.0,,,
Patience O.,1406.8863071367482,1448.506043522162,1512.2454414941094,199.0,239.0,1422.9745842744487,-94.45841213587642,0.3181818181818182,124.0,-429.0,-0.2,-0.08,-0.1074074074074074,-0.074074074074074,-0.074074074074074,51.0,-3.5466188159208967,-2.618533181761599,-1.6868835524326506,-1.0025195224283263,0.0,0.0,,,
Broady L.,1563.5031248137416,1488.1266129005464,1455.7950458531209,156.0,384.0,1551.0112301269946,29.603133449881625,0.4,-59.0,234.0,0.0,-0.08,-0.02,0.07,0.12,98.0,-2.154760049215406,-2.437508495803137,-3.9664588509814847,-2.033528499292413,,0.0,,,
Kasnikowski M.,1500.0,,,194.0,308.0,1500.0,67.52723749170059,0.36,-151.0,860.0,-0.0999999999999999,0.02,-0.08,-0.07,-0.0602836879432623,141.0,1.7854428977742487,2.368549749931091,0.5407443595082486,-0.286738753250188,0.0,0.0,,,
Moro Canas A.,1500.0,1522.0126633381196,1500.0,169.0,345.0,1498.988701116317,-79.14864332014213,0.5,98.0,-423.0,-0.2666666666666666,-0.1066666666666666,-0.0387596899224806,-0.0387596899224806,-0.0387596899224806,-40.0,-3.29267254103604,-2.814346434768634,-1.483059602822718,-0.741529801411359,0.0,0.0,,,
Mu T.,1500.0,,,573.0,63.0,1500.0,-41.0243636054488,0.5,451.0,-436.0,0.5,0.14,0.0999999999999999,0.06,0.084070796460177,-113.0,7.074124926181287,2.7947615400477583,1.9867191230151684,-0.9992954224321032,0.0,0.0,,,
Fonseca J.,1570.4332609187147,1609.6267026333642,1500.0,65.0,907.0,1663.93662124779,320.4200750266268,0.4666666666666667,-60.0,3703.0,0.2,0.2,0.2333333333333334,0.1633333333333333,0.1239808153477218,109.0,-4.6086917944482595,-1.4620176124042763,0.3471936582628632,0.8132319553139677,1.0,0.0,,,
Alvarez Varona N.,1515.0970320326114,1500.0,,231.0,230.0,1506.5134327677836,262.7323824793855,0.5185185185185185,-201.0,1145.0,0.0999999999999999,0.0999999999999999,0.06,0.04,0.0135135135135134,146.0,4.759877423764851,0.3679735618645866,0.8044330477706125,1.796855608593103,0.0,0.0,,,
Norrie C.,1655.0470592779402,1715.1372728119625,1618.3991754842043,81.0,762.0,1722.853370548605,292.47594610917076,0.8246753246753247,-75.0,3468.0,0.1999999999999999,0.24,0.26,0.2999999999999999,0.2319999999999999,881.0,-5.888917821589996,-4.117496356418723,-3.808427115149916,-0.156589340637463,4.0,2.0,,,
Ignatik U.,1500.0,,,421.0,69.0,1500.0,-89.238761094437,0.5,351.0,-513.0,-0.0999999999999999,0.06,0.0399999999999999,0.07,0.056338028169014,-142.0,-2.164779085510361,-1.2021268658475752,-0.6577558585845554,0.0008963472723507,0.0,0.0,,,
Clezar G.,1500.0,1432.4379300243236,,225.0,237.0,1412.6917288122163,-214.3339252809371,0.0,203.0,-1613.0,-0.2,-0.3399999999999999,-0.38,-0.42,-0.3712041884816753,-181.0,-5.325431694738245,-0.6512501735619352,-1.2149479232964997,-0.5497480382183972,,,,,
Korda S.,1758.673438457898,1621.652469026307,1639.164381810889,23.0,2020.0,1779.7961647443954,101.30268107456097,0.5757575757575758,7.0,-645.0,0.0,0.0,0.0399999999999999,0.0499999999999999,0.0218957345971564,-181.0,-1.62627053112185,2.7661469491542188,0.1142284333911357,0.8414373167787152,0.0,,,,
Burrieza O.,,1484.7952922851528,1500.0308600088083,365.0,,1475.5082507418922,63.68310644618464,0.8,-292.0,0.0,0.15,0.2299999999999999,0.2115384615384615,0.2115384615384615,0.2115384615384615,35.0,3.569902475003244,1.390156788428086,1.054320524335494,0.527160262167747,0.0,0.0,,,
Viola M.,1505.4662518941725,1490.181137457003,1486.4163926931535,218.0,228.0,1484.579288731749,-36.49927132520315,0.5,100.0,-240.0,0.0,-0.0342857142857143,-0.0542857142857143,-0.0242857142857143,-0.0267857142857143,-130.0,1.3241083960589322,-2.616454368598183,-1.2790730960420251,-0.0216856834072882,0.0,0.0,,,
Meligeni F.,1529.5747940862816,1530.9477547390743,1483.3609723599648,118.0,,1550.6358466739796,-215.69568574089865,0.4838709677419355,112.0,0.0,0.0,-0.2799999999999999,-0.2599999999999999,-0.2599999999999999,-0.2688294010889291,-36.0,-1.110617218235052,0.2356391717948813,0.2671424785141608,0.538457004229217,0.0,,,,
Youzhny M. ,1550.108950864224,,,23.0,1430.0,1550.108950864224,-12.51841708932966,1.0,19.0,-5210.0,0.0,0.0,0.0,0.0,0.0,,-0.6912459620215601,-0.3949976925837485,-0.276498384808624,-0.138249192404312,0.0,0.0,,,
De Minaur A.,1837.583671153483,1751.7808717938235,1686.0575406431904,9.0,3635.0,1896.6308051401631,-279.06648185162385,0.40625,53.0,-2720.0,-0.1999999999999999,-0.28,-0.28,-0.2199999999999999,-0.136,-90.0,-0.4142684336574007,-3.1474543144945137,-2.183465581420978,-1.1197602044615655,-2.0,,,,
Wilson B.,1489.6967572814003,,1500.0,249.0,161.0,1481.6919101641574,-71.81730627263323,0.1428571428571428,-156.0,281.0,-0.0499999999999999,-0.01,0.0227272727272727,0.0227272727272727,0.0227272727272727,29.0,-2.59819032803764,-2.3236395190197525,-1.626547663313827,-0.8132738316569135,0.0,0.0,,,
Puerta M.,1486.7229162070155,1704.1936445015633,1484.0,10.0,1799.0,1607.0307282230592,-213.19366146221,0.4,3.0,-291.0,-0.8,-0.16,-0.14,-0.19,0.0246315789473684,-99.0,-1.7491285250991382,-1.158332061552892,-0.8889118347492149,-2.158581331562293,0.0,0.0,,,
Lorenzi P.,1514.342706333233,1441.6234311785934,1367.7258019041135,171.0,425.0,1450.9033732758644,67.7974098643308,0.5,-16.0,48.0,0.2,0.1085714285714285,0.1685714285714285,0.0585714285714285,0.0445714285714285,-270.0,1.5043435949499668,1.9136149807960203,3.997615217298253,1.9974571949526967,0.0,0.0,,,
Smith J.P.,1375.892660966702,,1498.3045255145707,306.0,159.0,1390.4213788147963,-245.92119303358257,0.0,230.0,-748.0,-0.4,-0.2799999999999999,-0.2676923076923077,-0.2876923076923077,-0.2139423076923076,-134.0,-1.9819114031732965,-2.075638797244489,-1.244413156193291,-2.6424443451674007,0.0,0.0,,,
Mamiit C.,1426.3528525999493,1452.9472223284154,1438.5511061485065,420.0,72.0,1405.7978394662869,205.70382494703972,0.5339805825242718,-387.0,903.0,0.0,0.0799999999999999,0.18,0.1813186813186813,0.2413186813186814,275.0,-0.6651198693569995,-2.1159967925995975,-0.0740394369935483,-0.0051242200277556,0.0,0.0,,,
Ziadi M.,,1460.6982262755662,,757.0,21.0,1463.2979313236635,18.85478815841202,0.35,-672.0,587.0,0.2,0.28,0.32,0.3181818181818182,0.3181818181818182,63.0,1.920752779762904,-0.7625308554418747,0.9495338844675688,0.2387966359555298,0.0,0.0,,,
Vacherot V.,,1472.1524267058355,,255.0,214.0,1474.983971064323,444.36839543925,0.6666666666666666,-237.0,2281.0,0.6000000000000001,0.5533333333333333,0.5333333333333333,0.5533333333333333,0.4773333333333334,713.0,2.4376077258457824,0.3241300271289997,-0.432315465184829,1.054346261166529,1.0,1.0,,,
Coetzee J.,,,1500.0,608.0,,1500.0,80.64999301925673,0.6666666666666666,-560.0,0.0,-0.3,0.18,-0.0399999999999999,-0.06,-0.06,100.0,4.787335960957501,4.324715120338643,2.677065180590753,1.141305380964859,0.0,0.0,,,
Massa E.,1522.4349422646474,1491.3146211379528,1500.0,240.0,163.0,1487.9632849907057,-63.86735090435491,1.0,165.0,-366.0,0.2,-0.059047619047619,0.0009523809523809,-0.059047619047619,-0.0700280112044818,-81.0,-4.160373831145501,-2.5502617965959415,0.3297426783067294,-0.5694862300992258,0.0,0.0,,,
Whitehouse W.,1501.879539233483,,1509.7130521245138,373.0,87.0,1493.0862237613082,-5.217719295924553,0.2916666666666667,-261.0,302.0,0.1999999999999999,-0.0549999999999999,-0.015,-0.015,-0.0083333333333333,142.0,1.0933585852221084,1.2070299476688822,0.7136648387431977,0.667651994603325,0.0,0.0,,,
Baccanello P.,1463.7308213279111,,1516.0735477829633,310.0,,1468.5520981703653,272.5326593423574,0.5128205128205128,-287.0,0.0,0.3999999999999999,0.43,0.35,0.3199999999999999,0.274390243902439,156.0,6.387596947843917,3.748786329701384,2.521727836769269,2.3232363275135093,0.0,0.0,,,
Topo M.,,1452.7529901087566,,320.0,165.0,1457.3825699049337,25.876752836817104,0.5,97.0,-101.0,-0.2,-0.2,-0.34,-0.3548387096774194,-0.3548387096774194,-58.0,3.747381019858642,3.970979162768331,0.6906413286074758,0.2617818756783412,0.0,0.0,,,
Mcclune M.,1515.07990967077,,,416.0,86.0,1518.3026824269668,132.75440940578096,0.4867256637168141,-379.0,966.0,-0.8,-0.52,-0.54,-0.4499999999999999,-0.4519999999999999,486.0,-1.4717191266558984,-1.960629795747179,-3.39938677088056,-1.9128613428621384,0.0,0.0,,,
Fabbiano T.,1392.4142938227756,1413.3036226869403,1576.3123738542813,192.0,336.0,1469.0760152874718,196.3004469870621,0.5625,-142.0,813.0,0.4,0.2799999999999999,0.2157575757575758,0.2769070010449321,0.2769070010449321,-54.0,4.418571528359621,6.839324569567244,2.8484916655049206,2.1477402078371757,0.0,0.0,,,
Quigley E.,1500.0,,,463.0,82.0,1500.0,69.5130800880113,0.3888888888888889,-422.0,961.0,-0.0999999999999999,-0.02,-0.0999999999999999,-0.12,-0.1136363636363636,132.0,2.400345092032512,2.7853603256465247,0.2557698945077527,0.5661571279762415,0.0,0.0,,,
Borvanov R.,1500.0,,,357.0,119.0,1500.0,-93.03123556078026,0.5,308.0,-832.0,0.3,0.02,0.02,0.0274725274725274,0.0274725274725274,-91.0,2.3063719718050493,0.1040847708354054,-0.0777218087530036,-1.1451809104986546,0.0,0.0,,,
Volandri F.,1272.9856975615307,1414.0649578248206,1437.6526377261418,226.0,239.0,1369.231812180476,-141.84219500728477,0.5714285714285714,122.0,-353.0,-0.4,-0.2966666666666667,-0.1766666666666667,-0.0966666666666666,-0.0126666666666666,344.0,-7.789518521366619,-5.641718703055456,-4.165089208734216,-0.9466373852803304,0.0,0.0,,,
Altmaier D.,1534.605702412856,1545.1738525687786,1463.610763677862,66.0,906.0,1591.8249094068958,107.2058790367089,0.4186046511627907,-50.0,1759.0,0.2,0.08,0.16,0.17,0.2184827586206896,248.0,-4.206492996807026,-4.255374358873847,-0.613255943938243,-2.392570216587926,2.0,1.0,,,
Slabinsky A.,,,1483.8996266471547,558.0,47.0,1484.5565140583644,216.8484275849737,0.5,-520.0,1138.0,0.6,0.6,0.6,0.4886363636363636,0.4886363636363636,87.0,3.0047263729145355,2.7538370743669867,4.283297589407093,2.1016449376040622,0.0,0.0,,,
Marcan D.,1490.931135794941,,,377.0,107.0,1492.830937604409,134.1997565197678,0.3898305084745763,-255.0,329.0,0.4,0.4,0.46,0.49,0.4678362573099415,170.0,-2.4583352702246204,-1.993918985621901,-1.303347090224197,0.2003639197973734,0.0,0.0,,,
Zimonjic N.,1473.1032642091477,1484.9355130649158,1524.7930895416766,520.0,48.0,1473.0727175598502,102.98791397779746,0.5,-476.0,713.0,0.2,0.1733333333333333,0.2333333333333333,0.2333333333333333,0.2333333333333333,25.0,1.4410529633633928,3.312428041957654,2.431734134713606,1.215867067356803,0.0,0.0,,,
Hemery C.,1455.8925531180846,1494.3118219806825,,205.0,307.0,1451.7035463954278,6.406122273747769,0.3,-115.0,382.0,-0.2,0.08,0.1333333333333333,0.1333333333333333,0.1333333333333333,26.0,-1.6484870664481948,0.9260433801121052,0.3045353923812945,0.1522676961906472,0.0,0.0,,,
Gomez A.,,1514.8886227179794,,698.0,34.0,1524.8513377417298,-23.09396108685837,0.3333333333333333,-593.0,470.0,-0.4,-0.6799999999999999,-0.64,-0.6610169491525424,-0.6610169491525424,58.0,0.4054161638922551,-0.6054065850215661,0.2130030320923788,-0.1209151963261501,0.0,0.0,,,
